dateid,CalendarDate,CalendarQuarter,YearMonth,SubsidiaryCode,SubsidiaryName,TPId,TPNamee,DeviceName,PFAMName,ProductPartNbr, SellThruQTY , SellinQTY 
12/28/2016,12/28/2016,2016-Q4,201612,75,Canada,5976026,Retailer-4,Device-1,Device-1 128GB M 4GB,SU3XXXX, 6 , -   
3/10/2019,3/10/2019,2019-Q1,201903,75,Canada,5976026,Retailer-4,Device-3,Device-1 i5/8/256,-0MW-00002, 1 , -   
9/5/2019,9/5/2019,2019-Q3,201909,75,Canada,5976026,Retailer-4,Device-4,Device-1 i7/16/256 GPU,-0NR-00002, 1 , -   
8/7/2016,8/7/2016,2016-Q3,201608,75,Canada,5976026,Retailer-4,Device-1,Device-1 256GB i7 16GB,T-02XXXX, 0 , -   
1/20/2018,1/20/2018,2018-Q1,201801,75,Canada,5976026,Retailer-4,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 1 , -   
7/2/2018,7/2/2018,2018-Q3,201807,75,Canada,5976026,Retailer-4,Device-3,Device-1 i5/8/256,-0MWXXXX, 0 , -   
1/27/2017,1/27/2017,2017-Q1,201701,75,Canada,5976026,Retailer-4,Device-1,Device-1 128GB M 4GB,SU3XXXX, 4 , -   
9/11/2019,9/11/2019,2019-Q3,201909,75,Canada,5976026,Retailer-4,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 3 , -   
6/28/2017,6/28/2017,2017-Q2,201706,75,Canada,5976026,Retailer-4,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 2 , -   
9/1/2016,9/1/2016,2016-Q3,201609,75,Canada,5976026,Retailer-4,Device-1,Device-1 256GB i7 16GB,T-02XXXX, 1 , -   
12/25/2016,12/25/2016,2016-Q4,201612,75,Canada,5976026,Retailer-4,Device-1,Device-1 256GB i7 16GB,T-02XXXX, 1 , -   
2/3/2019,2/3/2019,2019-Q1,201902,75,Canada,5976026,Retailer-4,Device-2,Device-1 128GB i5 8GB Demo M1796,FN-0XXXX, 2 , -   
3/30/2019,3/30/2019,2019-Q1,201903,75,Canada,5976026,Retailer-4,Device-3,Device-1 i5/8/256,-0MWXXXX, 4 , -   
3/24/2018,3/24/2018,2018-Q1,201803,75,Canada,5976026,Retailer-4,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 1 , -   
4/9/2018,4/9/2018,2018-Q2,201804,75,Canada,5976026,Retailer-4,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 1 , -   
10/24/2018,10/24/2018,2018-Q4,201810,75,Canada,5976026,Retailer-4,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 1 , -   
9/29/2016,9/29/2016,2016-Q3,201609,75,Canada,5976026,Retailer-4,Device-1,Device-1 128GB M 4GB,SU3XXXX, 11 , -   
9/27/2018,9/27/2018,2018-Q3,201809,75,Canada,5976026,Retailer-4,Device-4,Device-1 i7/16/1TB GPU,FV-0-00002, -   , 0 
3/6/2019,3/6/2019,2019-Q1,201903,75,Canada,5976026,Retailer-4,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 3 , 5 
3/5/2019,3/5/2019,2019-Q1,201903,75,Canada,5976026,Retailer-4,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, -   , 2 
1/26/2018,1/26/2018,2018-Q1,201801,75,Canada,5976026,Retailer-4,Device-3,Device-1 i5/8/256,-0MWXXXX, 2 , -   
5/24/2019,5/24/2019,2019-Q2,201905,75,Canada,5976026,Retailer-4,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, -   , 1 
4/5/2018,4/5/2018,2018-Q2,201804,75,Canada,5976026,Retailer-4,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 1 , 31 
5/24/2019,5/24/2019,2019-Q2,201905,75,Canada,5976026,Retailer-4,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, -   , 3 
8/27/2019,8/27/2019,2019-Q3,201908,75,Canada,5976026,Retailer-4,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 1 , 6 
3/16/2018,3/16/2018,2018-Q1,201803,75,Canada,5976026,Retailer-4,Device-3,Device-1 i7/16/1TB GPU,-0NN-00002, -   , 1 
11/14/2017,11/14/2017,2017-Q4,201711,75,Canada,5976026,Retailer-4,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 1 , 68 
5/4/2017,5/4/2017,2017-Q2,201705,75,Canada,5976026,Retailer-4,Device-1,Device-1 256GB i7 8GB,*!Q9XXXX, 0 , -   
12/17/2018,12/17/2018,2018-Q4,201812,75,Canada,5976026,Retailer-4,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 2 , -   
3/22/2020,3/22/2020,2020-Q1,202003,75,Canada,5976026,Retailer-4,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 0 , -   
7/5/2018,7/5/2018,2018-Q3,201807,75,Canada,5976026,Retailer-4,Device-2,Device-1 512GB i7 16GB M1796,FK-0XXXX, 1 , -   
10/28/2018,10/28/2018,2018-Q4,201810,75,Canada,5976026,Retailer-4,Device-2,Device-1 128GB i5 4GB Demo M1796,FNAXXXX, 1 , -   
9/18/2018,9/18/2018,2018-Q3,201809,75,Canada,5976026,Retailer-4,Device-2,Device-1 128GB i5 4GB Demo M1796,FNAXXXX, 0 , -   
3/9/2017,3/9/2017,2017-Q1,201703,75,Canada,5976026,Retailer-4,Device-1,Device-1 256GB i7 16GB,T-02XXXX, 0 , -   
2/11/2018,2/11/2018,2018-Q1,201802,75,Canada,5976026,Retailer-4,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 1 , -   
5/15/2017,5/15/2017,2017-Q2,201705,75,Canada,5976026,Retailer-4,Device-1,Device-1 128GB M 4GB,SU3XXXX, 1 , -   
4/29/2019,4/29/2019,2019-Q2,201904,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 77 , 125 
12/1/2017,12/1/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i5 8GB M1796,FJXXXXX, 43 , -   
3/24/2017,3/24/2017,2017-Q1,201703,10,United States,27898,Retailer-1,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 150 , 104 
10/18/2016,10/18/2016,2016-Q4,201610,10,United States,27898,Retailer-1,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 152 , 575 
6/11/2018,6/11/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/256,-0MWXXXX, 6 , 0 
7/18/2018,7/18/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-2,Device-1 128GBi5 8GBColorTCBndlDB M1796,KL-0XXXX, 34 , 111 
2/24/2019,2/24/2019,2019-Q1,201902,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 17 , -   
5/1/2019,5/1/2019,2019-Q2,201905,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 75 , 48 
7/10/2018,7/10/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 16 , -   
12/21/2016,12/21/2016,2016-Q4,201612,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 159 , 209 
6/3/2018,6/3/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i5 8GB M1796,FJXXXXX, 3 , -   
8/5/2018,8/5/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/256,-0MWXXXX, 53 , -   
3/30/2018,3/30/2018,2018-Q1,201803,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 139 , -   
9/1/2018,9/1/2018,2018-Q3,201809,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 82 , -   
3/29/2019,3/29/2019,2019-Q1,201903,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 10 , -   
9/16/2016,9/16/2016,2016-Q3,201609,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 160 , -   
5/8/2017,5/8/2017,2017-Q2,201705,10,United States,27898,Retailer-1,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 225 , 174 
3/12/2017,3/12/2017,2017-Q1,201703,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 8GB,*!Q9XXXX, 26 , -   
9/2/2017,9/2/2017,2017-Q3,201709,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 42 , 29 
2/24/2020,2/24/2020,2020-Q1,202002,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 12 , -   
11/9/2018,11/9/2018,2018-Q4,201811,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 7 , 56 
8/25/2018,8/25/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 24 , -   
12/10/2018,12/10/2018,2018-Q4,201812,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 2 , -   
8/28/2018,8/28/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 53 , -   
7/31/2016,7/31/2016,2016-Q3,201607,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 159 , -   
4/12/2019,4/12/2019,2019-Q2,201904,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,LJJXXXX, 134 , 37 
6/8/2019,6/8/2019,2019-Q2,201906,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 29 , -   
12/19/2017,12/19/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 2 , -   
10/4/2018,10/4/2018,2018-Q4,201810,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 5 , -   
10/22/2017,10/22/2017,2017-Q4,201710,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 11 , -   
1/9/2019,1/9/2019,2019-Q1,201901,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 16 , -   
1/28/2020,1/28/2020,2020-Q1,202001,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 33 , -   
1/8/2017,1/8/2017,2017-Q1,201701,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 18 , -   
12/19/2017,12/19/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 18 , 61 
11/12/2019,11/12/2019,2019-Q4,201911,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,PGJXXXX, 68 , -   
6/3/2018,6/3/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 15 , -   
4/28/2017,4/28/2017,2017-Q2,201704,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 16GB,T-02XXXX, 27 , 2 
4/19/2020,4/19/2020,2020-Q2,202004,10,United States,27898,Retailer-1,Device-4,Device-1 i5/16/256,QKKXXXX, 3 , -   
4/8/2020,4/8/2020,2020-Q2,202004,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 0 , -   
12/2/2016,12/2/2016,2016-Q4,201612,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 8GB,*!Q9XXXX, 18 , 92 
2/5/2018,2/5/2018,2018-Q1,201802,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 25 , -   
2/6/2020,2/6/2020,2020-Q1,202002,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 13 , 81 
1/13/2019,1/13/2019,2019-Q1,201901,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 2 , -   
3/15/2019,3/15/2019,2019-Q1,201903,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 11 , -   
9/1/2018,9/1/2018,2018-Q3,201809,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 1 , -   
8/17/2019,8/17/2019,2019-Q3,201908,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/1TB GPU,-0NNXXXX, 4 , -   
1/26/2020,1/26/2020,2020-Q1,202001,10,United States,27898,Retailer-1,Device-4,Device-1 i5/16/256,QKKXXXX, 8 , -   
6/5/2018,6/5/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-2,Device-1 1TB i7 16GB M1796,FKKXXXX, 1 , 15 
8/5/2017,8/5/2017,2017-Q3,201708,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M 4GB M1796,FJRXXXX, 8 , -   
2/9/2018,2/9/2018,2018-Q1,201802,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 6 , -   
3/6/2017,3/6/2017,2017-Q1,201703,10,United States,27898,Retailer-1,Device-1,Device-1 1TB i7 16GB,SU4XXXX, 2 , -   
1/23/2020,1/23/2020,2020-Q1,202001,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 1 , -   
12/9/2018,12/9/2018,2018-Q4,201812,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 1 , -   
10/12/2018,10/12/2018,2018-Q4,201810,10,United States,27898,Retailer-1,Device-2,Device-1 128GBi5 8GBColorTCBndlDB M1796,KL-0XXXX, 0 , -   
12/16/2017,12/16/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M 4GB M1796,FJRXXXX, 7 , -   
4/15/2019,4/15/2019,2019-Q2,201904,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 1 , -   
8/13/2017,8/13/2017,2017-Q3,201708,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 0 , -   
3/2/2020,3/2/2020,2020-Q1,202003,10,United States,27898,Retailer-1,Device-4,Device-1 i5/16/256,QKKXXXX, 16 , -   
9/13/2019,9/13/2019,2019-Q3,201909,75,Canada,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU Exchange,FVZXXXX, -   , 1 
7/19/2018,7/19/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 5 , -   
6/16/2019,6/16/2019,2019-Q2,201906,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 1 , -   
9/9/2016,9/9/2016,2016-Q3,201609,10,United States,27898,Retailer-1,Device-1,Device-1 512GB i7 16GB,T-04XXXX, 1 , -   
12/25/2017,12/25/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 3 , -   
6/14/2017,6/14/2017,2017-Q2,201706,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 4 , 69 
5/13/2018,5/13/2018,2018-Q2,201805,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/1TB GPU,-0NNXXXX, -   , -   
12/9/2016,12/9/2016,2016-Q4,201612,10,United States,27898,Retailer-1,Device-1,Device-1 1TB i7 16GB,SU4XXXX, 4 , 6 
8/6/2017,8/6/2017,2017-Q3,201708,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 0 , -   
11/29/2017,11/29/2017,2017-Q4,201711,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M 4GB M1796,FJRXXXX, 9 , -   
6/7/2018,6/7/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M 4GB M1796,FJRXXXX, 0 , -   
10/22/2019,10/22/2019,2019-Q4,201910,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 1 , -   
9/23/2018,9/23/2018,2018-Q3,201809,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 2 , -   
12/4/2016,12/4/2016,2016-Q4,201612,10,United States,27898,Retailer-1,Device-1,Device-1 128GB M 4GB,SU3XXXX, 1 , -   
12/31/2018,12/31/2018,2018-Q4,201812,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 8GB M1796,KJRXXXX, (0), -   
1/20/2019,1/20/2019,2019-Q1,201901,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 1 , -   
8/22/2018,8/22/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M 4GB M1796,FJRXXXX, 2 , -   
12/8/2017,12/8/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-1,Device-1 128GBi5 4GB DevNoPen Cover Bndl,DQQXXXX, 1 , -   
5/27/2016,5/27/2016,2016-Q2,201605,10,United States,27898,Retailer-1,Device-1,Device-1 512GB i7 16GB,T-04XXXX, -   , 22 
5/23/2016,5/23/2016,2016-Q2,201605,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 16GB,T-02XXXX, -   , 0 
4/20/2016,4/20/2016,2016-Q2,201604,10,United States,27898,Retailer-1,Device-1,Device-1 1TB i7 16GB,SU4XXXX, -   , 9 
11/26/2015,11/26/2015,2015-Q4,201511,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, -   , 1 
6/30/2016,6/30/2016,2016-Q2,201606,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, -   , 234 
12/19/2015,12/19/2015,2015-Q4,201512,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, -   , 705 
4/17/2016,4/17/2016,2016-Q2,201604,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, -   , 44 
2/1/2019,2/1/2019,2019-Q1,201902,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 1 , -   
8/24/2018,8/24/2018,2018-Q3,201808,10,United States,47922,Retailer-3,Device-2,Device-1 128GB M 4GB M1796,FJRXXXX, 0 , -   
9/5/2019,9/5/2019,2019-Q3,201909,10,United States,47922,Retailer-3,Device-3,Device-1 i7/16/512 GPU Comm,-0NMXXXX, 1 , -   
9/16/2019,9/16/2019,2019-Q3,201909,10,United States,47922,Retailer-3,Device-3,Device-1 i5-8350/8/256 Comm,PGVXXXX, 1 , -   
5/9/2019,5/9/2019,2019-Q2,201905,10,United States,47922,Retailer-3,Device-4,Device-1 i7/16/1TB GPU Comm,FVJXXXX, 3 , -   
3/1/2019,3/1/2019,2019-Q1,201903,10,United States,47922,Retailer-3,Device-4,Device-1 i7/16/512 GPU Comm TAA,KEPXXXX, 0 , -   
5/18/2017,5/18/2017,2017-Q2,201705,10,United States,47922,Retailer-3,Device-1,Device-1 128GB i5 4GB Commer,9PYXXXX, 1 , -   
8/7/2017,8/7/2017,2017-Q3,201708,10,United States,47922,Retailer-3,Device-1,Device-1 256GB i7 8GB Commer,SU9XXXX, 1 , -   
3/13/2017,3/13/2017,2017-Q1,201703,10,United States,47922,Retailer-3,Device-1,Device-1 256GB i5 8GB Commer,7AXXXXX, 1 , -   
3/13/2018,3/13/2018,2018-Q1,201803,10,United States,47922,Retailer-3,Device-2,Device-1 512GB i7 16GB Comm M1796,FKJXXXX, 0 , -   
10/12/2016,10/12/2016,2016-Q4,201610,10,United States,47922,Retailer-3,Device-1,Device-1 256GB i7 16GB Commer,T-05XXXX, 8 , -   
4/10/2017,4/10/2017,2017-Q2,201704,10,United States,47922,Retailer-3,Device-1,Device-1 256GB i7 16GB Commer,T-05XXXX, 1 , -   
5/2/2016,5/2/2016,2016-Q2,201605,10,United States,47922,Retailer-3,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, -   , 61 
8/28/2016,8/28/2016,2016-Q3,201608,10,United States,47922,Retailer-3,Device-1,Device-1 512GB i7 16GB,T-04XXXX, -   , 2 
12/24/2016,12/24/2016,2016-Q4,201612,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 16GB,T-02XXXX, 82 , -   
11/23/2016,11/23/2016,2016-Q4,201611,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 107 , -   
12/14/2017,12/14/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i5 8GB M1796,FJXXXXX, 57 , -   
9/4/2016,9/4/2016,2016-Q3,201609,10,United States,27898,Retailer-1,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 343 , -   
1/22/2020,1/22/2020,2020-Q1,202001,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 10 , -   
8/11/2018,8/11/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 52 , -   
7/7/2018,7/7/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 1 , -   
3/30/2017,3/30/2017,2017-Q1,201703,10,United States,27898,Retailer-1,Device-1,Device-1 128GB M 4GB No Pen Sustain,FMLXXXX, 2 , -   
3/29/2019,3/29/2019,2019-Q1,201903,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 22 , -   
6/11/2018,6/11/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 4 , 45 
9/1/2018,9/1/2018,2018-Q3,201809,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 8GB M1796,KJRXXXX, 89 , -   
1/18/2018,1/18/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 15 , -   
12/10/2016,12/10/2016,2016-Q4,201612,10,United States,27898,Retailer-1,Device-1,Device-1 128GBM4GB DevNoPenSigCover Bndl,DQSXXXX, 80 , -   
11/17/2017,11/17/2017,2017-Q4,201711,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 22 , -   
3/8/2019,3/8/2019,2019-Q1,201903,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/256,-0MWXXXX, 90 , -   
9/2/2017,9/2/2017,2017-Q3,201709,10,United States,27898,Retailer-1,Device-1,Device-1 128GBi5 4GB DevNoPen Cover Bndl,DQQXXXX, 142 , -   
6/15/2017,6/15/2017,2017-Q2,201706,10,United States,27898,Retailer-1,Device-1,Device-1 128GBi5 4GB DevNoPen Cover Bndl,DQQXXXX, 16 , -   
1/30/2019,1/30/2019,2019-Q1,201901,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 6 , -   
3/14/2018,3/14/2018,2018-Q1,201803,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 32 , 567 
1/17/2018,1/17/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 101 , -   
12/16/2017,12/16/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 16 , -   
3/25/2018,3/25/2018,2018-Q1,201803,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 110 , -   
5/20/2017,5/20/2017,2017-Q2,201705,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 8GB,*!Q9XXXX, 7 , -   
12/3/2017,12/3/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/256,-0MWXXXX, 41 , -   
9/16/2016,9/16/2016,2016-Q3,201609,10,United States,27898,Retailer-1,Device-1,Device-1 128GB M 4GB,SU3XXXX, 26 , -   
7/4/2016,7/4/2016,2016-Q3,201607,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 137 , -   
11/7/2018,11/7/2018,2018-Q4,201811,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 0 , 2 
1/30/2018,1/30/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 5 , -   
10/24/2019,10/24/2019,2019-Q4,201910,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 19 , -   
4/28/2019,4/28/2019,2019-Q2,201904,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/256,-0MWXXXX, 8 , -   
6/12/2019,6/12/2019,2019-Q2,201906,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 1 , 19 
4/5/2018,4/5/2018,2018-Q2,201804,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 105 , 1 
10/17/2019,10/17/2019,2019-Q4,201910,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 75 , -   
12/8/2018,12/8/2018,2018-Q4,201812,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 0 , -   
6/20/2017,6/20/2017,2017-Q2,201706,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 8GB,*!Q9XXXX, 20 , -   
2/25/2017,2/25/2017,2017-Q1,201702,10,United States,27898,Retailer-1,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 18 , -   
6/4/2018,6/4/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-2,Device-1 512GB i7 16GB M1796,FK-0XXXX, 6 , -   
11/26/2017,11/26/2017,2017-Q4,201711,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 71 , -   
10/8/2017,10/8/2017,2017-Q4,201710,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 19 , -   
9/21/2018,9/21/2018,2018-Q3,201809,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 4 , -   
1/5/2020,1/5/2020,2020-Q1,202001,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 15 , -   
3/16/2017,3/16/2017,2017-Q1,201703,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 16GB,T-02XXXX, 20 , -   
2/18/2018,2/18/2018,2018-Q1,201802,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 34 , -   
10/3/2017,10/3/2017,2017-Q4,201710,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 2 , -   
9/12/2018,9/12/2018,2018-Q3,201809,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 2 , -   
3/25/2018,3/25/2018,2018-Q1,201803,10,United States,27898,Retailer-1,Device-2,Device-1 512GB i7 16GB M1796,FK-0XXXX, 4 , -   
11/11/2017,11/11/2017,2017-Q4,201711,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 30 , -   
